Par_ref_offre|Par_URL_offre|Code_ogr|Libelle_metier_OGR|Description|Par_cle|Par_nom|Off_experience_duree_min|Exp_cle|Exp_libelle|Dur_cle_experience|NTC_cle|TCO_cle|Off_contrat_duree_MO|Pay_cle|Off_date_creation|Off_date_modification
533842|https://place-emploi-public.gouv.fr/offre-emploi/chef-secretaire-hf-reference-MINT_BA094GNB-18957|15334|Gestionnaire de l'administration du personnel|- Encadrement des personnels militaires et civils du secrétariat de l’ESA,\n- Contrôle des travaux militaires et civils,\n- Gestion de la boîte organique,\n- Suivi et supervision des tâches militaires et civiles du secrétariat,\n- Détermination des besoins pour la mission du secrétariat,\n- Traitement des dossiers administratifs militaires et civils,\n- Accueil physique et téléphonique ponctuel de l’ensemble des personnels de l’unité,\n- Gestion administrative des personnels militaires et civils de l'ESA.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
533854|https://place-emploi-public.gouv.fr/offre-emploi/chef-du-bureau-de-l-accompagnement-du-personnel-hf-reference-MINT_BA080GNA-19592|18942|Responsable des Ressources Humaines -RRH-|- Diriger et contrôler l'action des services et personnels subordonnés\n - Appliquer les directives et contrôler leur exécution\n - Conduire des dossiers importants et des études complexes\n - Conseiller le commandement dans son domaine de compétence\n - Participer à l'élaboration de textes réglementaires et d'application, en assumer la diffusion et le suivi\n - Participer à la formation des personnels le cas échéant\n - Proposer ou prendre des mesures relatives à la situation individuelle des personnels\n - Mener à bien la politique de gestion définie par le commandant de formation administrative dans le cadre du suivi des militaires présentant des inaptitudes\n - Exercer les attributions dévolues aux cadres dans son domaine de compétence|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
533869|https://place-emploi-public.gouv.fr/offre-emploi/chef-du-bureau-de-l-accompagnement-du-personnel-hf-reference-MINT_BA080GNA-19592|18942|Responsable des Ressources Humaines -RRH-|- Diriger et contrôler l'action des services et personnels subordonnés\n - Appliquer les directives et contrôler leur exécution\n - Conduire des dossiers importants et des études complexes\n - Conseiller le commandement dans son domaine de compétence\n - Participer à l'élaboration de textes réglementaires et d'application, en assumer la diffusion et le suivi\n - Participer à la formation des personnels le cas échéant\n - Proposer ou prendre des mesures relatives à la situation individuelle des personnels\n - Mener à bien la politique de gestion définie par le commandant de formation administrative dans le cadre du suivi des militaires présentant des inaptitudes\n - Exercer les attributions dévolues aux cadres dans son domaine de compétence|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
533913|https://place-emploi-public.gouv.fr/offre-emploi/ddsp77---adjoint-au-referent-geopol-departemental-hf-reference-MINT_BA077PNC-19904|15334|Gestionnaire de l'administration du personnel|- création des cycles horaires en fonction des régimes de travail\n- création des habilitations des utilisateurs (profil consultation,gestionnaire ou valideur)\n- création des fiches individuelles des fonctionnaires\n- gestion des mouvements de personnels dans l'application\n- gestion des horaires variables\n- paiement trimestriel des astreintes et gestion de l'enveloppe budgétaire départementale\n- paiement trimestriel des heures de nuit ainsi que des dimanches et jours fériés\n- paiement des heures supplémentaires lors des campagnes d'indemnisation\n- conseils aux utilisateurs en matière de réglementation du temps de travail\n- aide à la saisie et à l'utilisation de l'application\n- gestion des dons de jours|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
534750|https://place-emploi-public.gouv.fr/offre-emploi/gestionnaire-des-ressources-humaines-hf-reference-MINT_BA090ATB-19523|15334|Gestionnaire de l'administration du personnel|- Coordonner l’élaboration du plan de formation en liaison avec les organismes de formation nationaux et régionaux\n- Recenser et analyser les besoins de formation des agents\n- Élaborer un plan de formation et faire le bilan des actions de formation\n- Répondre aux enquêtes ministérielles et interministérielles en la matière\n- Assurer la gestion du temps de travail des agents de la DDCSPP via le logiciel CASPER\n- Assurer le suivi des dispositifs ministériels et interministériels d’action sociale\n- S’approprier progressivement les spécificités de fonctionnement des autres structures|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
535555|https://place-emploi-public.gouv.fr/offre-emploi/comsop-93---magasinier-specialiste-automobile-et-transit-outre-mer-hf-reference-MINT_BS078GNC-19426|18986|Responsable d'exploitation de transports multimodaux|- Contact avec les fournisseurs pour l’achat des pièces détachées.\n- Assurer le suivi et le contrôle des pièces détachées livrées.\n- Récupérer les pièces détachées chez les fournisseurs.\n- Préparation et expédition des commandes pièces pour les blindés et les véhicules de la gamme tactique pour l’outre-mer.\n- Assurer le suivi, le classement et l’inventaire du stock.\n- Savoir effectuer les saisies dans les différents SIL (VULCAIN).\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
535558|https://place-emploi-public.gouv.fr/offre-emploi/comsop-93---magasinier-specialiste-automobile-et-transit-outre-mer-hf-reference-MINT_BS078GNC-19426|18986|Responsable d'exploitation de transports multimodaux|- Contact avec les fournisseurs pour l’achat des pièces détachées.\n- Assurer le suivi et le contrôle des pièces détachées livrées.\n- Récupérer les pièces détachées chez les fournisseurs.\n- Préparation et expédition des commandes pièces pour les blindés et les véhicules de la gamme tactique pour l’outre-mer.\n- Assurer le suivi, le classement et l’inventaire du stock.\n- Savoir effectuer les saisies dans les différents SIL (VULCAIN).\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
535573|https://place-emploi-public.gouv.fr/offre-emploi/assistant-gestionnaire-des-personnels-contractuels-hf-reference-2021-537258|15334|Gestionnaire de l'administration du personnel|"- Assurer la gestion administrative et la paie des agents (préparer les contrats, les actes de gestion, les avenants, assurer le suivi administratif, traduire en paye les actes de gestion) ;\n- Informer les structures recruteuses sur la situation administrative de leurs agents.\n- Participer le cas échéant à la mise en œuvre des grands projets du secrétariat général."|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
535720|https://place-emploi-public.gouv.fr/offre-emploi/chef-du-service-des-ressources-humaine-srh-hf-reference-MINT_BA093GNA-19095|18942|Responsable des Ressources Humaines -RRH-|"- Animation et encadrement d’une équipe de 19 personnels civils et militaires (catégories B et C, sous-officiers de gendarmerie, sous-officiers du corps de soutien technique et administratif, gendarmes adjoints volontaires), suivi et recrutement des effectifs du service ;\n\n\n- Suivi et pilotage de la mise en œuvre de la politique des ressources humaines : gestion (mobilité, avancement, notation...), suivi médico-statutaire et chancellerie (récompenses et discipline), suivi des effectifs, tous statuts confondus, en lien avec l’état major du COMSOPGN, les bureaux de gestion de la DGGN et les SGAMI Ile-de-France et Ouest ;\n\n\n- Suivi de l’évolution globale des effectifs militaires et civils en gestion par le SRH (1500 personnels civils et militaires) ;\n\n\n- Suivi du contrôle interne RH et pension. Une cellule « contrôle interne » au sein du SRH est dédiée spécifiquement à cette mission (déclinaison des directives de la DGGN, suivi et contrôle du système de fiabilisation des données RH…) ;\n\n\n- Élaboration et développement des liens avec les personnels militaires (officiers et sous-officiers) affectés dans les unités multi-programmes (unités hors programme budgétaire « Gendarmerie ») ;\n\n\n- Préparation et participation au dialogue social en lien avec l’état major du COMSOPGN (représentants syndicaux pour les personnels civils et instances de la concertation pour les militaires) dans le cadre de certains exercices RH (avancements, primes, CIA, dossiers de mobilité…) ;\n\n\n- Organisation de réunions d’accueil des nouveaux arrivants au COMSOPGN et information des administrés sur les évolutions statutaires.\n"|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
536518|https://place-emploi-public.gouv.fr/offre-emploi/chef-du-service-des-ressources-humaine-srh-hf-reference-MINT_BA093GNA-19095|18942|Responsable des Ressources Humaines -RRH-|"- Animation et encadrement d’une équipe de 19 personnels civils et militaires (catégories B et C, sous-officiers de gendarmerie, sous-officiers du corps de soutien technique et administratif, gendarmes adjoints volontaires), suivi et recrutement des effectifs du service ;\n\n\n- Suivi et pilotage de la mise en œuvre de la politique des ressources humaines : gestion (mobilité, avancement, notation...), suivi médico-statutaire et chancellerie (récompenses et discipline), suivi des effectifs, tous statuts confondus, en lien avec l’état major du COMSOPGN, les bureaux de gestion de la DGGN et les SGAMI Ile-de-France et Ouest ;\n\n\n- Suivi de l’évolution globale des effectifs militaires et civils en gestion par le SRH (1500 personnels civils et militaires) ;\n\n\n- Suivi du contrôle interne RH et pension. Une cellule « contrôle interne » au sein du SRH est dédiée spécifiquement à cette mission (déclinaison des directives de la DGGN, suivi et contrôle du système de fiabilisation des données RH…) ;\n\n\n- Élaboration et développement des liens avec les personnels militaires (officiers et sous-officiers) affectés dans les unités multi-programmes (unités hors programme budgétaire « Gendarmerie ») ;\n\n\n- Préparation et participation au dialogue social en lien avec l’état major du COMSOPGN (représentants syndicaux pour les personnels civils et instances de la concertation pour les militaires) dans le cadre de certains exercices RH (avancements, primes, CIA, dossiers de mobilité…) ;\n\n\n- Organisation de réunions d’accueil des nouveaux arrivants au COMSOPGN et information des administrés sur les évolutions statutaires.\n"|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
536523|https://place-emploi-public.gouv.fr/offre-emploi/sgami-ouest---gestionnaire-logistique-de-la-securite-routiere-hf-hf-reference-MINT_BS035SGC-18673|18986|Responsable d'exploitation de transports multimodaux| Vos activités principales\n05 % Participer ponctuellement à certaines missions liées à la logistique (par exemple les inventaires).\n20 % Réaliser les opérations de maintenance des matériels soutenus par la section.\n20 % Suivre le SAV usine des équipements et de matériels divers.\n25 % Étalonner sur la voie publique les appareils de contrôle de vitesse.\n30% Facturer les prestations liées à l’activité de la section.\nAssurer le soutien dans les domaines logistiques, immobilier, automobile et armement de l'ensemble des services de police de la circonscription. Equiper, livrer et récupérer les différents matériels destinés à la réforme.\nComposition et effectifs du service\n2 catégories A, 3 catégories B et 4 catégories C\nLiaisons hiérarchiques\nChef de la section gestion comptabilité des matériel, chef et adjoint du bureau zonal de l’armement et la logistique, le chef de la section Atelier Métrologie Appareil de Protection - AMAP\nLiaisons fonctionnelles\nLes services de la police nationale, le bureau zonal de la logistique et de l’armement, le bureau zonal des moyens mobiles\n\nQui contacter :\nPour tous renseignements complémentaires, se rapprocher de :\n - Chef du bureau zonal de la logistique et de l’armement (BZLA) : 02.99.67.81.01\n - Adjoint au chef du BZLA : 02 99 67 81 12\n - Directeur adjoint de l’équipement et de la logistique : 02 99 87 89 54|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
